siteID,lakeID,site,lat,long,UTM,updateID,siteID,sampleID,dayOfYear,dateSet,dateSample,dateTimeSet,dateTimeSample,crew,gear,sampleGroup,effort,effortUnits,useEffort,weather,comments,metadataID,updateID,sampleID,trailerCountID,boatCountID,time,projectID,boatCountID,boatID,boatNum,vesselType,passengerCount,fishing,residentRover,notes,enteredBy,updateID
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,342,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1404_CR_fishscapesCreel.Instantaneous.20180910,14:04,36,FD_WholeShoreline_20180723_1404_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1404_CR_fishscapesCreel.Instantaneous.20180910_6,6,gas_motor,2,1,resident,Dark pontoon ,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,343,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,resident,Olive boat with black outboard,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,344,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,0,resident,"Blue bass boat. Underway at count time, otherwise fishing. ",AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,345,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,4,0,resident,Pontoon on shore of island,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,346,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,2,0,resident,White and teal pontoon,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,347,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,4,0,resident,Speedboat with tuber,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,348,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_6,6,gas_motor,2,1,rover,Red and tan Tracker from launch,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,349,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_7,7,canoe,2,0,resident,,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,350,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_8,8,kayak,1,0,resident,,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,351,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_9,9,kayak,1,0,resident,,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,352,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,16:25,36,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1625_CR_fishscapesCreel.Instantaneous.20180910_10,10,wadingFisher,1,1,resident,"On spit near island, next to ""Danger"" buoy. In water",AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,353,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,resident,Olive boat from earlier,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,354,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,1,0,resident,Blue and white speedboat,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,355,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,4,0,resident,Pontoon hauling tuber,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,356,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_4,4,gas_motor,6,0,resident,Speedboat or pontoon hauling tuber,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,357,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,1,0,resident,Black bass boat underway,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,358,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_6,6,gas_motor,1,0,resident,Small v-haul underway,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,359,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_7,7,gas_motor,2,1,rover,Red and tan Tracker from launch,AT,
FD_WholeShoreline,FD,WholeShoreline,45.9505119,-89.4531966,,,FD_WholeShoreline,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,204,7/23/2018,7/23/2018,7/23/2018 13:27,7/23/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.05,creelHours,360,,,fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_2130_CR_fishscapesCreel.Instantaneous.20180910,,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,17:37,36,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910,FD_WholeShoreline_20180723_1737_CR_fishscapesCreel.Instantaneous.20180910_8,8,gas_motor,2,0,resident,Dark with whte stripe speedboat,AT,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,206,7/25/2018,7/25/2018,7/25/2018 13:22,7/25/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.13,creelHours,361,some_heavy_rain,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,14:13,36,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,1,1,rover,,AT,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,206,7/25/2018,7/25/2018,7/25/2018 13:22,7/25/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.13,creelHours,362,some_heavy_rain,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,14:13,36,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,2,1,rover,,AT,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,206,7/25/2018,7/25/2018,7/25/2018 13:22,7/25/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.13,creelHours,363,some_heavy_rain,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,14:13,36,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180725_1413_CR_fishscapesCreel.Instantaneous.20180910_3,3,gas_motor,2,1,rover,Creeled at Found,AT,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,206,7/25/2018,7/25/2018,7/25/2018 13:22,7/25/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.13,creelHours,364,some_heavy_rain,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_1757_CR_fishscapesCreel.Instantaneous.20180910,17:57,36,AQ_WholeShoreline_20180725_1757_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180725_1757_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Thunderstorm,AT,
AQ_WholeShoreline,AQ,WholeShoreline,46.0369394,-89.6288435,,,AQ_WholeShoreline,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,206,7/25/2018,7/25/2018,7/25/2018 13:22,7/25/2018 21:30,"CMI, AT",CR,fishScapes_2018_creel,8.13,creelHours,365,some_heavy_rain,,fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_2130_CR_fishscapesCreel.Instantaneous.20180910,,AQ_WholeShoreline_20180725_1938_CR_fishscapesCreel.Instantaneous.20180910,19:38,36,AQ_WholeShoreline_20180725_1938_CR_fishscapesCreel.Instantaneous.20180910,AQ_WholeShoreline_20180725_1938_CR_fishscapesCreel.Instantaneous.20180910_1,1,cancelled,,,,Thunderstorm,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,366,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_0646_CR_fishscapesCreel.Instantaneous.20180910,6:46,36,TO_WholeShoreline_20180727_0646_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_0646_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,367,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,11:31,36,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910_1,1,gas_motor,5,0,resident,Camp waterski,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,368,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,11:31,36,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910_2,2,gas_motor,4,0,resident,Camp waterski,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,369,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,11:31,36,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910_3,3,canoe,2,0,resident,Campers going in,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,370,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,11:31,36,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910_4,4,canoe,2,0,resident,Campers going in,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,371,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,11:31,36,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1131_CR_fishscapesCreel.Instantaneous.20180910_5,5,gas_motor,3,0,resident,Seemed to be fishing after count. Pontoon,AT,
TO_WholeShoreline,TO,WholeShoreline,45.9385442,-89.7077093,,,TO_WholeShoreline,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,208,7/27/2018,7/27/2018,7/27/2018 5:31,7/27/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.98,creelHours,372,,,fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1330_CR_fishscapesCreel.Instantaneous.20180910,,TO_WholeShoreline_20180727_1237_CR_fishscapesCreel.Instantaneous.20180910,12:37,36,TO_WholeShoreline_20180727_1237_CR_fishscapesCreel.Instantaneous.20180910,TO_WholeShoreline_20180727_1237_CR_fishscapesCreel.Instantaneous.20180910_1,1,PWC,2,0,resident,Resident non-camp children,AT,
LH_WholeShoreline,LH,WholeShoreline,45.9839078,-89.2447399,,,LH_WholeShoreline,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,209,7/28/2018,7/28/2018,7/28/2018 5:25,7/28/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.08,creelHours,373,,,fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_0553_CR_fishscapesCreel.Instantaneous.20180910,5:53,36,LH_WholeShoreline_20180728_0553_CR_fishscapesCreel.Instantaneous.20180910,LH_WholeShoreline_20180728_0553_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,AT,
LH_WholeShoreline,LH,WholeShoreline,45.9839078,-89.2447399,,,LH_WholeShoreline,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,209,7/28/2018,7/28/2018,7/28/2018 5:25,7/28/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.08,creelHours,374,,,fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_0741_CR_fishscapesCreel.Instantaneous.20180910,7:41,36,LH_WholeShoreline_20180728_0741_CR_fishscapesCreel.Instantaneous.20180910,LH_WholeShoreline_20180728_0741_CR_fishscapesCreel.Instantaneous.20180910_1,1,canoe,2,1,rover,,AT,
LH_WholeShoreline,LH,WholeShoreline,45.9839078,-89.2447399,,,LH_WholeShoreline,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,209,7/28/2018,7/28/2018,7/28/2018 5:25,7/28/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,8.08,creelHours,375,,,fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_1330_CR_fishscapesCreel.Instantaneous.20180910,,LH_WholeShoreline_20180728_1310_CR_fishscapesCreel.Instantaneous.20180910,13:10,36,LH_WholeShoreline_20180728_1310_CR_fishscapesCreel.Instantaneous.20180910,LH_WholeShoreline_20180728_1310_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,AT,
CA_WholeShoreline,CA,WholeShoreline,45.9979203,-89.7332605,,,CA_WholeShoreline,CA_WholeShoreline_20180729_1330_CR_fishscapesCreel.Instantaneous.20180910,210,7/29/2018,7/29/2018,7/29/2018 5:32,7/29/2018 13:30,"CMI, AT",CR,fishScapes_2018_creel,7.97,creelHours,376,,,fishscapesCreel.Instantaneous.20180910,,CA_WholeShoreline_20180729_1330_CR_fishscapesCreel.Instantaneous.20180910,,CA_WholeShoreline_20180729_0646_CR_fishscapesCreel.Instantaneous.20180910,6:46,36,CA_WholeShoreline_20180729_0646_CR_fishscapesCreel.Instantaneous.20180910,CA_WholeShoreline_20180729_0646_CR_fishscapesCreel.Instantaneous.20180910_1,1,none,,,,,AT,
