siteID,projectID,sampleID,boatCountID,boatID,date,time,vesselType,boatNum,passengerCount,fishing,residentRover,movingStationary,notes,enteredBy,metadataID,entryFile
TO_wholeShoreline,37,TO_wholeShoreline_20190707_1330_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707_3,7/7/2019,12:18,gas_motor,3,2,0,resident,moving,Pontoon,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_TO_2019-07-07.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190707_1330_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707_4,7/7/2019,12:18,gas_motor,4,3,0,NA,moving,Water ski,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_TO_2019-07-07.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190707_1330_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707,TO_wholeShoreline_20190707_12:18_CR_fishscapesCreel.Instantaneous.20190707_5,7/7/2019,12:18,gas_motor,5,2,1,resident,stationary,NA,CI,fishscapesCreel.Instantaneous.20190707,fishScapes_TO_2019-07-07.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_14:18_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_14:18_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,14:18,pontoon,1,4,1,resident,moving,trolling too fast to approach,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_14:18_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_14:18_CR_fishscapesCreel.Instantaneous.20190730_2,7/30/2019,14:18,gas_motor,2,2,1,resident,stationary,didn't want to interview,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,15:40,gas_motor,1,2,1,resident,stationary,gray with red accents. Father an dson,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_2,7/30/2019,15:40,shore_angler,2,2,1,resident,stationary,NA,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_3,7/30/2019,15:40,gas_motor,3,7,0,resident,moving,water skiiers. White with lue accents,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_4,7/30/2019,15:40,pontoon,4,8,1,resident,moving,blue. Seems to be from camp,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_5,7/30/2019,15:40,gas_motor,5,1,1,resident,moving,dark camo boat. Seems to e a junior from next to launch. ,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_15:40_CR_fishscapesCreel.Instantaneous.20190730_6,7/30/2019,15:40,shore_angler,6,3,1,resident,stationary,one person seems to have pole/fishing,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190730_2130_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_20:43_CR_fishscapesCreel.Instantaneous.20190730,TO_wholeShoreline_20190730_20:43_CR_fishscapesCreel.Instantaneous.20190730_1,7/30/2019,20:43,cancelled,1,NA,NA,NA,NA,motor wouldn't start :(,AT,fishscapesCreel.Instantaneous.20190730,fishScapes_TO_2019-07-30.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190815_1330_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_06:50_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_06:50_CR_fishscapesCreel.Instantaneous.20190815_1,8/15/2019,6:50,gas_motor,1,2,1,rover,stationary,In launch. Blue and white with windhield. ,AT,fishscapesCreel.Instantaneous.20190815,fishScapes_TO_2019-08-15.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190815_1330_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_10:03_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_10:03_CR_fishscapesCreel.Instantaneous.20190815_1,8/15/2019,10:03,gas_motor,1,2,1,rover,stationary,Musky feeshing,AT,fishscapesCreel.Instantaneous.20190815,fishScapes_TO_2019-08-15.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190815_1330_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_11:54_CR_fishscapesCreel.Instantaneous.20190815,TO_wholeShoreline_20190815_11:54_CR_fishscapesCreel.Instantaneous.20190815_1,8/15/2019,11:54,none,1,NA,NA,NA,NA,(but loons),AT,fishscapesCreel.Instantaneous.20190815,fishScapes_TO_2019-08-15.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_14:54_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_14:54_CR_fishscapesCreel.Instantaneous.20190627_1,6/27/2019,14:54,cancelled,1,NA,NA,NA,NA,Thunder,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_1,6/27/2019,18:53,kayak,1,1,0,NA,moving,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_2,6/27/2019,18:53,gas_motor,2,2,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_3,6/27/2019,18:53,gas_motor,3,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_4,6/27/2019,18:53,shore_angler,4,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_5,6/27/2019,18:53,shore_angler,5,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_6,6/27/2019,18:53,shore_angler,6,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_18:53_CR_fishscapesCreel.Instantaneous.20190627_7,6/27/2019,18:53,shore_angler,7,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_20:50_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_20:50_CR_fishscapesCreel.Instantaneous.20190627_1,6/27/2019,20:50,shore_angler,1,1,1,resident,stationary,NA,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
TO_wholeShoreline,37,TO_wholeShoreline_20190627_2130_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_20:50_CR_fishscapesCreel.Instantaneous.20190627,TO_wholeShoreline_20190627_20:50_CR_fishscapesCreel.Instantaneous.20190627_2,6/27/2019,20:50,pontoon ,2,4,0,resident,moving,have fishing gear with them but no active fishing,AMK ,fishscapesCreel.Instantaneous.20190627,fishScapes_TO_2019-06-27.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_07:26_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_07:26_CR_fishscapesCreel.Instantaneous.20190525_1,5/25/2019,7:26,cancelled,1,NA,NA,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_1,5/25/2019,9:51,gas_motor,1,1,1,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_2,5/25/2019,9:51,gas_motor,2,2,1,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_3,5/25/2019,9:51,gas_motor,3,2,0,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_4,5/25/2019,9:51,gas_motor,4,2,NA,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_5,5/25/2019,9:51,gas_motor,5,2,1,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_6,5/25/2019,9:51,gas_motor,6,2,1,NA,NA,incomplete count,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_09:51_CR_fishscapesCreel.Instantaneous.20190525_7,5/25/2019,9:51,gas_motor,7,2,0,NA,NA,had fishing gear,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_boatLaunch,37,UG_boatLaunch_20190525_1400_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_11:07_CR_fishscapesCreel.Instantaneous.20190525,UG_boatLaunch_20190525_11:07_CR_fishscapesCreel.Instantaneous.20190525_1,5/25/2019,11:07,cancelled,1,NA,NA,NA,NA,NA,AT,fishscapesCreel.Instantaneous.20190525,fishScapes_UG_2019-05-25.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190613_1330_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_07:15_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_07:15_CR_fishscapesCreel.Instantaneous.20190613_1,6/13/2019,7:15,gas_motor,1,1,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190613,fishScapes_UG_2019-06-13.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190613_1330_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613_1,6/13/2019,13:07,gas_motor,1,3,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190613,fishScapes_UG_2019-06-13.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190613_1330_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613_2,6/13/2019,13:07,gas_motor,2,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190613,fishScapes_UG_2019-06-13.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190613_1330_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613_3,6/13/2019,13:07,gas_motor,3,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190613,fishScapes_UG_2019-06-13.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190613_1330_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613,UG_wholeShoreline_20190613_13:07_CR_fishscapesCreel.Instantaneous.20190613_4,6/13/2019,13:07,gas_motor,4,2,1,rover,stationary,NA,AT,fishscapesCreel.Instantaneous.20190613,fishScapes_UG_2019-06-13.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_1,7/16/2019,14:29,gas_motor,1,2,1,rover,stationary,black and red alumacraft,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_2,7/16/2019,14:29,gas_motor,2,2,1,resident,stationary,blue boat from campsite,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_3,7/16/2019,14:29,kayak,3,1,0,resident,moving,orange and yellow,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_4,7/16/2019,14:29,gas_motor,4,2,0,resident,moving,has yellow lab,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_5,7/16/2019,14:29,kayak,5,1,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_6,7/16/2019,14:29,kayak,6,2,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_7,7/16/2019,14:29,kayak,7,1,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_8,7/16/2019,14:29,kayak,8,1,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_9,7/16/2019,14:29,kayak,9,1,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_10,7/16/2019,14:29,gas_motor,10,2,1,resident,stationary,man has bright orange hat,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_11,7/16/2019,14:29,gas_motor,11,2,1,resident,stationary,middle aged couple,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_14:29_CR_fishscapesCreel.Instantaneous.20190716_12,7/16/2019,14:29,shore_angler,12,2,1,rover,stationary,off panfish dock,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_1,7/16/2019,17:09,kayak,1,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_2,7/16/2019,17:09,kayak,2,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_3,7/16/2019,17:09,kayak,3,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_4,7/16/2019,17:09,gas_motor,4,6,0,resident,moving,tubers,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_5,7/16/2019,17:09,kayak,5,2,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_6,7/16/2019,17:09,gas_motor,6,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_7,7/16/2019,17:09,gas_motor,7,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_17:09_CR_fishscapesCreel.Instantaneous.20190716_8,7/16/2019,17:09,shore_angler,8,2,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716_1,7/16/2019,19:16,gas_motor,1,1,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716_2,7/16/2019,19:16,gas_motor,2,2,1,rover,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716_3,7/16/2019,19:16,gas_motor,3,2,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716_4,7/16/2019,19:16,paddleboard,4,1,0,resident,moving,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
UG_wholeShoreline,37,UG_wholeShoreline_20190716_2130_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716,UG_wholeShoreline_20190716_19:16_CR_fishscapesCreel.Instantaneous.20190716_5,7/16/2019,19:16,gas_motor,5,2,1,resident,stationary,NA,ALK,fishscapesCreel.Instantaneous.20190716,fishScapes_UG_2019-07-16.csv
